employer_name,city,state,occupation,job_title,soc_code,estimated_headcount,salary_min,salary_median,salary_max,salary_confidence,headcount_confidence,location_confidence,overall_confidence,industry,source,record_type
Berkshire Health Systems,Pittsfield,MA,registered_nurses,Registered Nurses,29-1141,875,59004,98340,146552,0.85,0.455,0.9,0.348,healthcare,news_estimate,inferred_archetype
Berkshire Health Systems,Pittsfield,MA,physicians,Physicians,29-1216,280,151404,252340,366030,0.85,0.455,0.9,0.348,healthcare,news_estimate,inferred_archetype
Berkshire Health Systems,Pittsfield,MA,medical_technicians,Medical Technicians,,420,36552,60920,106778,0.6,0.455,0.9,0.246,healthcare,news_estimate,inferred_archetype
Berkshire Health Systems,Pittsfield,MA,healthcare_support,Healthcare Support,,525,36552,60920,106778,0.6,0.455,0.9,0.246,healthcare,news_estimate,inferred_archetype
Berkshire Health Systems,Pittsfield,MA,administrative,Secretaries and Administrative Assistants,43-6014,525,29352,48920,73276,0.85,0.455,0.9,0.348,healthcare,news_estimate,inferred_archetype
Berkshire Health Systems,Pittsfield,MA,management,General and Operations Managers,11-1021,175,86136,143560,225890,0.85,0.455,0.9,0.348,healthcare,news_estimate,inferred_archetype
Berkshire Health Systems,Pittsfield,MA,facilities,Facilities,,175,36552,60920,106778,0.6,0.455,0.9,0.246,healthcare,news_estimate,inferred_archetype
Berkshire Health Systems,Pittsfield,MA,other,Other,,525,36552,60920,106778,0.6,0.455,0.9,0.246,healthcare,news_estimate,inferred_archetype
Heywood Healthcare,Gardner,MA,registered_nurses,Registered Nurses,29-1141,375,59004,98340,146552,0.85,0.42,0.9,0.321,healthcare,news_estimate,inferred_archetype
Heywood Healthcare,Gardner,MA,physicians,Physicians,29-1216,120,151404,252340,366030,0.85,0.42,0.9,0.321,healthcare,news_estimate,inferred_archetype
Heywood Healthcare,Gardner,MA,medical_technicians,Medical Technicians,,180,36552,60920,106778,0.6,0.42,0.9,0.227,healthcare,news_estimate,inferred_archetype
Heywood Healthcare,Gardner,MA,healthcare_support,Healthcare Support,,225,36552,60920,106778,0.6,0.42,0.9,0.227,healthcare,news_estimate,inferred_archetype
Heywood Healthcare,Gardner,MA,administrative,Secretaries and Administrative Assistants,43-6014,225,29352,48920,73276,0.85,0.42,0.9,0.321,healthcare,news_estimate,inferred_archetype
Heywood Healthcare,Gardner,MA,management,General and Operations Managers,11-1021,75,86136,143560,225890,0.85,0.42,0.9,0.321,healthcare,news_estimate,inferred_archetype
Heywood Healthcare,Gardner,MA,facilities,Facilities,,75,36552,60920,106778,0.6,0.42,0.9,0.227,healthcare,news_estimate,inferred_archetype
Heywood Healthcare,Gardner,MA,other,Other,,225,36552,60920,106778,0.6,0.42,0.9,0.227,healthcare,news_estimate,inferred_archetype
Emerson Hospital,Concord,MA,registered_nurses,Registered Nurses,29-1141,450,59004,98340,146552,0.85,0.455,0.9,0.348,healthcare,news_estimate,inferred_archetype
Emerson Hospital,Concord,MA,physicians,Physicians,29-1216,144,151404,252340,366030,0.85,0.455,0.9,0.348,healthcare,news_estimate,inferred_archetype
Emerson Hospital,Concord,MA,medical_technicians,Medical Technicians,,216,36552,60920,106778,0.6,0.455,0.9,0.246,healthcare,news_estimate,inferred_archetype
Emerson Hospital,Concord,MA,healthcare_support,Healthcare Support,,270,36552,60920,106778,0.6,0.455,0.9,0.246,healthcare,news_estimate,inferred_archetype
Emerson Hospital,Concord,MA,administrative,Secretaries and Administrative Assistants,43-6014,270,29352,48920,73276,0.85,0.455,0.9,0.348,healthcare,news_estimate,inferred_archetype
Emerson Hospital,Concord,MA,management,General and Operations Managers,11-1021,90,86136,143560,225890,0.85,0.455,0.9,0.348,healthcare,news_estimate,inferred_archetype
Emerson Hospital,Concord,MA,facilities,Facilities,,90,36552,60920,106778,0.6,0.455,0.9,0.246,healthcare,news_estimate,inferred_archetype
Emerson Hospital,Concord,MA,other,Other,,270,36552,60920,106778,0.6,0.455,0.9,0.246,healthcare,news_estimate,inferred_archetype
Newton-Wellesley Hospital,Newton,MA,registered_nurses,Registered Nurses,29-1141,750,59004,98340,146552,0.85,0.49,0.9,0.375,healthcare,news_estimate,inferred_archetype
Newton-Wellesley Hospital,Newton,MA,physicians,Physicians,29-1216,240,151404,252340,366030,0.85,0.49,0.9,0.375,healthcare,news_estimate,inferred_archetype
Newton-Wellesley Hospital,Newton,MA,medical_technicians,Medical Technicians,,360,36552,60920,106778,0.6,0.49,0.9,0.265,healthcare,news_estimate,inferred_archetype
Newton-Wellesley Hospital,Newton,MA,healthcare_support,Healthcare Support,,450,36552,60920,106778,0.6,0.49,0.9,0.265,healthcare,news_estimate,inferred_archetype
Newton-Wellesley Hospital,Newton,MA,administrative,Secretaries and Administrative Assistants,43-6014,450,29352,48920,73276,0.85,0.49,0.9,0.375,healthcare,news_estimate,inferred_archetype
Newton-Wellesley Hospital,Newton,MA,management,General and Operations Managers,11-1021,150,86136,143560,225890,0.85,0.49,0.9,0.375,healthcare,news_estimate,inferred_archetype
Newton-Wellesley Hospital,Newton,MA,facilities,Facilities,,150,36552,60920,106778,0.6,0.49,0.9,0.265,healthcare,news_estimate,inferred_archetype
Newton-Wellesley Hospital,Newton,MA,other,Other,,450,36552,60920,106778,0.6,0.49,0.9,0.265,healthcare,news_estimate,inferred_archetype
South Shore Hospital,Weymouth,MA,registered_nurses,Registered Nurses,29-1141,1000,59004,98340,146552,0.85,0.49,0.9,0.375,healthcare,news_estimate,inferred_archetype
South Shore Hospital,Weymouth,MA,physicians,Physicians,29-1216,320,151404,252340,366030,0.85,0.49,0.9,0.375,healthcare,news_estimate,inferred_archetype
South Shore Hospital,Weymouth,MA,medical_technicians,Medical Technicians,,480,36552,60920,106778,0.6,0.49,0.9,0.265,healthcare,news_estimate,inferred_archetype
South Shore Hospital,Weymouth,MA,healthcare_support,Healthcare Support,,600,36552,60920,106778,0.6,0.49,0.9,0.265,healthcare,news_estimate,inferred_archetype
South Shore Hospital,Weymouth,MA,administrative,Secretaries and Administrative Assistants,43-6014,600,29352,48920,73276,0.85,0.49,0.9,0.375,healthcare,news_estimate,inferred_archetype
South Shore Hospital,Weymouth,MA,management,General and Operations Managers,11-1021,200,86136,143560,225890,0.85,0.49,0.9,0.375,healthcare,news_estimate,inferred_archetype
South Shore Hospital,Weymouth,MA,facilities,Facilities,,200,36552,60920,106778,0.6,0.49,0.9,0.265,healthcare,news_estimate,inferred_archetype
South Shore Hospital,Weymouth,MA,other,Other,,600,36552,60920,106778,0.6,0.49,0.9,0.265,healthcare,news_estimate,inferred_archetype
Lowell General Hospital,Lowell,MA,registered_nurses,Registered Nurses,29-1141,625,59004,98340,146552,0.85,0.455,0.9,0.348,healthcare,news_estimate,inferred_archetype
Lowell General Hospital,Lowell,MA,physicians,Physicians,29-1216,200,151404,252340,366030,0.85,0.455,0.9,0.348,healthcare,news_estimate,inferred_archetype
Lowell General Hospital,Lowell,MA,medical_technicians,Medical Technicians,,300,36552,60920,106778,0.6,0.455,0.9,0.246,healthcare,news_estimate,inferred_archetype
Lowell General Hospital,Lowell,MA,healthcare_support,Healthcare Support,,375,36552,60920,106778,0.6,0.455,0.9,0.246,healthcare,news_estimate,inferred_archetype
Lowell General Hospital,Lowell,MA,administrative,Secretaries and Administrative Assistants,43-6014,375,29352,48920,73276,0.85,0.455,0.9,0.348,healthcare,news_estimate,inferred_archetype
Lowell General Hospital,Lowell,MA,management,General and Operations Managers,11-1021,125,86136,143560,225890,0.85,0.455,0.9,0.348,healthcare,news_estimate,inferred_archetype
Lowell General Hospital,Lowell,MA,facilities,Facilities,,125,36552,60920,106778,0.6,0.455,0.9,0.246,healthcare,news_estimate,inferred_archetype
Lowell General Hospital,Lowell,MA,other,Other,,375,36552,60920,106778,0.6,0.455,0.9,0.246,healthcare,news_estimate,inferred_archetype
General Electric (MA),Boston,MA,administrative,Secretaries and Administrative Assistants,43-6014,1250,29352,48920,73276,0.85,0.385,0.9,0.295,manufacturing,news_estimate,inferred_archetype
General Electric (MA),Boston,MA,sales,Sales and Related Occupations,41-0000,750,23352,38920,76048,0.85,0.385,0.9,0.295,manufacturing,news_estimate,inferred_archetype
General Electric (MA),Boston,MA,customer_service,Customer Service,,750,36552,60920,106778,0.6,0.385,0.9,0.208,manufacturing,news_estimate,inferred_archetype
General Electric (MA),Boston,MA,management,General and Operations Managers,11-1021,500,86136,143560,225890,0.85,0.385,0.9,0.295,manufacturing,news_estimate,inferred_archetype
General Electric (MA),Boston,MA,skilled_trades,Skilled Trades,,750,36552,60920,106778,0.6,0.385,0.9,0.208,manufacturing,news_estimate,inferred_archetype
General Electric (MA),Boston,MA,other,Other,,1000,36552,60920,106778,0.6,0.385,0.9,0.208,manufacturing,news_estimate,inferred_archetype
Hasbro,Pawtucket,MA,administrative,Secretaries and Administrative Assistants,43-6014,500,29352,48920,73276,0.85,0.49,0.9,0.375,manufacturing,sec_10k,inferred_archetype
Hasbro,Pawtucket,MA,sales,Sales and Related Occupations,41-0000,300,23352,38920,76048,0.85,0.49,0.9,0.375,manufacturing,sec_10k,inferred_archetype
Hasbro,Pawtucket,MA,customer_service,Customer Service,,300,36552,60920,106778,0.6,0.49,0.9,0.265,manufacturing,sec_10k,inferred_archetype
Hasbro,Pawtucket,MA,management,General and Operations Managers,11-1021,200,86136,143560,225890,0.85,0.49,0.9,0.375,manufacturing,sec_10k,inferred_archetype
Hasbro,Pawtucket,MA,skilled_trades,Skilled Trades,,300,36552,60920,106778,0.6,0.49,0.9,0.265,manufacturing,sec_10k,inferred_archetype
Hasbro,Pawtucket,MA,other,Other,,400,36552,60920,106778,0.6,0.49,0.9,0.265,manufacturing,sec_10k,inferred_archetype
New Balance,Boston,MA,administrative,Secretaries and Administrative Assistants,43-6014,875,29352,48920,73276,0.85,0.455,0.9,0.348,manufacturing,news_estimate,inferred_archetype
New Balance,Boston,MA,sales,Sales and Related Occupations,41-0000,525,23352,38920,76048,0.85,0.455,0.9,0.348,manufacturing,news_estimate,inferred_archetype
New Balance,Boston,MA,customer_service,Customer Service,,525,36552,60920,106778,0.6,0.455,0.9,0.246,manufacturing,news_estimate,inferred_archetype
New Balance,Boston,MA,management,General and Operations Managers,11-1021,350,86136,143560,225890,0.85,0.455,0.9,0.348,manufacturing,news_estimate,inferred_archetype
New Balance,Boston,MA,skilled_trades,Skilled Trades,,525,36552,60920,106778,0.6,0.455,0.9,0.246,manufacturing,news_estimate,inferred_archetype
New Balance,Boston,MA,other,Other,,700,36552,60920,106778,0.6,0.455,0.9,0.246,manufacturing,news_estimate,inferred_archetype
Converse,Boston,MA,administrative,Secretaries and Administrative Assistants,43-6014,250,29352,48920,73276,0.85,0.42,0.9,0.321,manufacturing,news_estimate,inferred_archetype
Converse,Boston,MA,sales,Sales and Related Occupations,41-0000,150,23352,38920,76048,0.85,0.42,0.9,0.321,manufacturing,news_estimate,inferred_archetype
Converse,Boston,MA,customer_service,Customer Service,,150,36552,60920,106778,0.6,0.42,0.9,0.227,manufacturing,news_estimate,inferred_archetype
Converse,Boston,MA,management,General and Operations Managers,11-1021,100,86136,143560,225890,0.85,0.42,0.9,0.321,manufacturing,news_estimate,inferred_archetype
Converse,Boston,MA,skilled_trades,Skilled Trades,,150,36552,60920,106778,0.6,0.42,0.9,0.227,manufacturing,news_estimate,inferred_archetype
Converse,Boston,MA,other,Other,,200,36552,60920,106778,0.6,0.42,0.9,0.227,manufacturing,news_estimate,inferred_archetype
Bose Corporation,Framingham,MA,administrative,Secretaries and Administrative Assistants,43-6014,750,29352,48920,73276,0.85,0.455,0.9,0.348,manufacturing,news_estimate,inferred_archetype
Bose Corporation,Framingham,MA,sales,Sales and Related Occupations,41-0000,450,23352,38920,76048,0.85,0.455,0.9,0.348,manufacturing,news_estimate,inferred_archetype
Bose Corporation,Framingham,MA,customer_service,Customer Service,,450,36552,60920,106778,0.6,0.455,0.9,0.246,manufacturing,news_estimate,inferred_archetype
Bose Corporation,Framingham,MA,management,General and Operations Managers,11-1021,300,86136,143560,225890,0.85,0.455,0.9,0.348,manufacturing,news_estimate,inferred_archetype
Bose Corporation,Framingham,MA,skilled_trades,Skilled Trades,,450,36552,60920,106778,0.6,0.455,0.9,0.246,manufacturing,news_estimate,inferred_archetype
Bose Corporation,Framingham,MA,other,Other,,600,36552,60920,106778,0.6,0.455,0.9,0.246,manufacturing,news_estimate,inferred_archetype
Wellesley College,Wellesley,MA,faculty,Faculty,,375,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Wellesley College,Wellesley,MA,research_staff,Research Staff,,225,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Wellesley College,Wellesley,MA,administrative,Secretaries and Administrative Assistants,43-6014,300,29352,48920,73276,0.85,0.49,0.9,0.375,higher_education,news_estimate,inferred_archetype
Wellesley College,Wellesley,MA,student_services,Student Services,,150,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Wellesley College,Wellesley,MA,facilities,Facilities,,150,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Wellesley College,Wellesley,MA,it_staff,It Staff,,120,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Wellesley College,Wellesley,MA,management,General and Operations Managers,11-1021,75,86136,143560,225890,0.85,0.49,0.9,0.375,higher_education,news_estimate,inferred_archetype
Wellesley College,Wellesley,MA,other,Other,,105,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Smith College,Northampton,MA,faculty,Faculty,,300,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Smith College,Northampton,MA,research_staff,Research Staff,,180,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Smith College,Northampton,MA,administrative,Secretaries and Administrative Assistants,43-6014,240,29352,48920,73276,0.85,0.49,0.9,0.375,higher_education,news_estimate,inferred_archetype
Smith College,Northampton,MA,student_services,Student Services,,120,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Smith College,Northampton,MA,facilities,Facilities,,120,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Smith College,Northampton,MA,it_staff,It Staff,,96,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Smith College,Northampton,MA,management,General and Operations Managers,11-1021,60,86136,143560,225890,0.85,0.49,0.9,0.375,higher_education,news_estimate,inferred_archetype
Smith College,Northampton,MA,other,Other,,84,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Mount Holyoke College,South Hadley,MA,faculty,Faculty,,250,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Mount Holyoke College,South Hadley,MA,research_staff,Research Staff,,150,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Mount Holyoke College,South Hadley,MA,administrative,Secretaries and Administrative Assistants,43-6014,200,29352,48920,73276,0.85,0.49,0.9,0.375,higher_education,news_estimate,inferred_archetype
Mount Holyoke College,South Hadley,MA,student_services,Student Services,,100,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Mount Holyoke College,South Hadley,MA,facilities,Facilities,,100,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Mount Holyoke College,South Hadley,MA,it_staff,It Staff,,80,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Mount Holyoke College,South Hadley,MA,management,General and Operations Managers,11-1021,50,86136,143560,225890,0.85,0.49,0.9,0.375,higher_education,news_estimate,inferred_archetype
Mount Holyoke College,South Hadley,MA,other,Other,,70,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Amherst College,Amherst,MA,faculty,Faculty,,275,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Amherst College,Amherst,MA,research_staff,Research Staff,,165,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Amherst College,Amherst,MA,administrative,Secretaries and Administrative Assistants,43-6014,220,29352,48920,73276,0.85,0.49,0.9,0.375,higher_education,news_estimate,inferred_archetype
Amherst College,Amherst,MA,student_services,Student Services,,110,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Amherst College,Amherst,MA,facilities,Facilities,,110,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Amherst College,Amherst,MA,it_staff,It Staff,,88,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Amherst College,Amherst,MA,management,General and Operations Managers,11-1021,55,86136,143560,225890,0.85,0.49,0.9,0.375,higher_education,news_estimate,inferred_archetype
Amherst College,Amherst,MA,other,Other,,77,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Williams College,Williamstown,MA,faculty,Faculty,,300,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Williams College,Williamstown,MA,research_staff,Research Staff,,180,36552,60920,106778,0.6,0.49,0.9,0.265,higher_education,news_estimate,inferred_archetype
Williams College,Williamstown,MA,administrative,Secretaries and Administrative Assistants,43-6014,240,29352,48920,73276,0.85,0.49,0.9,0.375,higher_education,news_estimate,inferred_archetype
